time (s),force (N)
8.012335028,-1.60095214844
8.016959319,-1.55570983887
8.022002965,-1.55967712402
8.026865704,-1.55616760254
8.032126234,-1.55776977539
8.036913049,-1.49757385254
8.041929302,-1.55632019043
8.046907126,-1.55616760254
8.051944713,-1.55792236328
8.056909991,-1.5576171875
8.061976927,-1.57867431641
8.06692106,-1.55616760254
8.072039823,-1.55639648438
8.07704426,-1.58401489258
8.081957199,-1.55792236328
8.086995122,-1.55914306641
8.091930234,-1.55456542969
8.096879925,-1.5567779541
8.101885022,-1.59767150879
8.10687711,-1.55815124512
8.112273895,-1.55395507812
8.116926787,-1.5567779541
8.121996799,-1.55616760254
8.126858585,-1.59111022949
8.131973369,-1.5567779541
8.136964532,-1.55853271484
8.141982633,-1.55723571777
8.147029415,-1.55807495117
8.151977169,-1.56120300293
8.156857285,-1.5567779541
8.162032629,-1.55769348145
8.166991231,-1.5567779541
8.171976948,-1.55624389648
8.176906604,-1.56402587891
8.181915957,-1.55693054199
8.186960617,-1.55548095703
8.191923773,-1.60369873047
8.196926193,-1.5544128418
8.201869687,-1.55303955078
8.20692069,-1.55647277832
8.212220206,-1.55685424805
8.217013329,-1.5104675293
8.221904591,-1.55746459961
8.226881728,-1.55647277832
8.23206089,-1.55647277832
8.236918847,-1.55662536621
8.241963364,-1.51504516602
8.246859435,-1.55670166016
8.251896925,-1.55662536621
8.256868056,-1.55670166016
8.261978106,-1.55731201172
8.266942252,-1.56303405762
8.271990605,-1.55754089355
8.276924784,-1.5559387207
8.281902158,-1.54365539551
8.286922934,-1.55746459961
8.291905165,-1.55899047852
8.296958147,-1.55700683594
8.301907209,-1.55685424805
8.306968622,-1.59568786621
8.311947202,-1.55670166016
8.316987171,-1.5559387207
8.322095384,-1.55548095703
8.326982302,-1.55693054199
8.332020439,-1.57211303711
8.336930655,-1.55670166016
8.341955333,-1.5584564209
8.346933959,-1.50215148926
8.352277493,-1.55784606934
8.356958645,-1.55204772949
8.3619428,-1.55639648438
8.366982447,-1.55776977539
8.371945851,-1.59637451172
8.376993429,-1.55563354492
8.381911791,-1.55876159668
8.386978729,-1.55670166016
8.392080132,-1.5567779541
8.396968018,-1.51443481445
8.401914146,-1.55708312988
8.406959932,-1.55754089355
8.412014181,-1.55220031738
8.416908114,-1.55838012695
8.421924339,-1.54426574707
8.426966573,-1.5567779541
8.432288894,-1.55517578125
8.436957091,-1.5071105957
8.441967056,-1.55693054199
8.446988462,-1.55822753906
8.452062372,-1.55723571777
8.456970682,-1.5567779541
8.461987834,-1.55250549316
8.466957175,-1.55868530273
8.471950168,-1.55570983887
8.476927198,-1.54281616211
8.481906843,-1.5576171875
8.486918003,-1.55754089355
8.492022114,-1.55586242676
8.496936607,-1.55494689941
8.501949348,-1.60118103027
8.506912982,-1.55670166016
8.511970041,-1.55693054199
8.516925805,-1.55700683594
8.522034088,-1.55647277832
8.526964727,-1.56356811523
8.531915252,-1.55624389648
8.537029507,-1.5552520752
8.542009696000001,-1.55296325684
8.547050882,-1.55639648438
8.552419054,-1.54983520508
8.55700578,-1.55670166016
8.561882133,-1.55563354492
8.567001805,-1.5357208252
8.572008595,-1.55654907227
8.57694399,-1.55563354492
8.581978187,-1.55693054199
8.586936805,-1.55578613281
8.592276669,-1.55670166016
8.596993545,-1.55517578125
8.601967371,-1.55662536621
8.60700132,-1.52053833008
8.611935191,-1.55685424805
8.616933108,-1.55899047852
8.621934479,-1.55807495117
8.62706459,-1.55700683594
8.63198487,-1.59606933594
8.636932827999999,-1.55662536621
8.641969966,-1.55601501465
8.647064797,-1.55731201172
8.651989733,-1.55693054199
8.656936522,-1.57127380371
8.662018887,-1.5559387207
8.667104978,-1.55807495117
8.672279725,-1.55517578125
8.676981068,-1.55693054199
8.681987409,-1.55937194824
8.686954427,-1.55715942383
8.691941592,-1.55654907227
8.696923694,-1.55899047852
8.701979451,-1.55731201172
8.706903114,-1.55685424805
8.711944428,-1.55731201172
8.716965232,-1.5576171875
8.721942517,-1.56913757324
8.726870117,-1.55754089355
8.731955279,-1.55776977539
8.736963651,-1.51290893555
8.741929923,-1.55792236328
8.746975665,-1.55883789062
8.752052279,-1.55700683594
8.75688165,-1.55700683594
8.76194947,-1.55258178711
8.766977054,-1.55624389648
8.77186685,-1.55616760254
8.77689518,-1.56089782715
8.781903714,-1.51542663574
8.786909739,-1.57066345215
8.792376465,-1.55456542969
8.796955255,-1.53678894043
8.801920431,-1.57020568848
8.806945738,-1.55296325684
8.812311998,-1.54876708984
8.81696082,-1.56387329102
8.821970482,-1.56036376953
8.826984827,-1.58973693848
8.831956568,-1.55830383301
8.836929896000001,-1.55746459961
8.841995798,-1.55296325684
8.846932082,-1.55220031738
8.851936431,-1.53602600098
8.8568718,-1.54922485352
8.86203151,-1.55075073242
8.867012046,-1.43836975098
8.871927542,-1.53991699219
8.876921708,-1.53335571289
8.881938488,-1.53671264648
8.886999137,-1.55784606934
8.891957813,-1.56661987305
8.896994961,-1.53343200684
8.901879291,-1.5559387207
8.906875488,-1.56204223633
8.912099614,-1.56181335449
8.916953692,-1.50665283203
8.921876072,-1.56311035156
8.927001922,-1.55906677246
8.932011265,-1.533203125
8.936911921,-1.57043457031
8.941926588,-1.55319213867
8.947029244,-1.55174255371
8.952069484999999,-1.56921386719
8.956982489,-1.55662536621
8.961980886,-1.59965515137
8.966950738,-1.55426025391
8.971934457,-1.6047668457
8.977012348,-1.58576965332
8.981987621,-1.57707214355
8.987014233,-1.56776428223
8.992240009,-1.58264160156
8.99696006,-1.61766052246
9.001890147,-1.56761169434
9.007049712,-1.60194396973
9.01192997,-1.52694702148
9.016998393,-1.57440185547
9.021944051,-1.56646728516
9.02694873,-1.53617858887
9.032420177,-1.55311584473
9.036933316,-1.62269592285
9.042063305,-1.57516479492
9.046993803,-1.57180786133
9.052168537,-1.56845092773
9.056897801,-1.56883239746
9.061917394,-1.60423278809
9.066938845,-1.57913208008
9.071868371,-1.5714263916
9.077005727,-1.61277770996
9.081947637,-1.56547546387
9.086975495,-1.60255432129
9.091970471,-1.53564453125
9.096926891,-1.58966064453
9.101927597,-1.59019470215
9.106869245,-1.55708312988
9.111961457,-1.56463623047
9.116910952,-1.58271789551
9.121987689,-1.57867431641
9.126873561,-1.58248901367
9.132002819,-1.56761169434
9.136882628,-1.56257629395
9.141947875,-1.59034729004
9.146917329,-1.56112670898
9.15198585,-1.55570983887
9.157006362,-1.55754089355
9.161950801,-1.57028198242
9.166949022,-1.54602050781
9.17188191,-1.57577514648
9.177075848,-1.56219482422
9.181977412,-1.54914855957
9.186923363,-1.5641784668
9.191919478,-1.57104492188
9.19697521,-1.56478881836
9.201915559,-1.60079956055
9.206911129,-1.48628234863
9.212030501,-1.53350830078
9.216904579,-1.56845092773
9.221980542,-1.57653808594
9.22703502,-1.5535736084
9.232107799,-1.56509399414
9.236923779,-1.60247802734
9.241942351,-1.51359558105
9.246932694,-1.54365539551
9.251930932,-1.56562805176
9.257044615,-1.56639099121
9.261945401,-1.55555725098
9.266939253,-1.55494689941
9.272092842,-1.56929016113
9.276998534,-1.54342651367
9.281900909,-1.58767700195
9.286858503,-1.5877532959
9.292265214,-1.57600402832
9.296967087,-1.58653259277
9.301934599,-1.57981872559
9.306960847,-1.59111022949
9.312204211,-1.62498474121
9.316972298,-1.65313720703
9.321966552,-1.54922485352
9.327002814,-1.57173156738
9.3322892,-1.57653808594
9.336926675,-1.58767700195
9.341958922,-1.56829833984
9.346949574,-1.57646179199
9.351983644,-1.60430908203
9.356958645,-1.55235290527
9.362014084,-1.55319213867
9.36704874,-1.56272888184
9.371967018,-1.54006958008
9.376979538,-1.55311584473
9.381970655,-1.5518951416
9.386988817,-1.5592956543
9.392094194,-1.59599304199
9.396942903,-1.59645080566
9.401893734,-1.53327941895
9.406897369,-1.57287597656
9.411946931,-1.57516479492
9.417031737,-1.55853271484
9.421939925,-1.56745910645
9.427018467,-1.59255981445
9.431980912,-1.63208007812
9.436993715,-1.61659240723
9.441975736,-1.58073425293
9.446910533,-1.5625
9.451873092,-1.58172607422
9.456944931,-1.58462524414
9.462030162,-1.56021118164
9.467056295999999,-1.57096862793
9.472198014,-1.6130065918
9.476938189,-1.5648651123
9.481977616,-1.57432556152
9.486907467,-1.57379150391
9.491950075,-1.57112121582
9.496956111,-1.55174255371
9.501941804,-1.57577514648
9.506942017,-1.57768249512
9.511975786,-1.5225982666
9.516978444,-1.5763092041
9.521888697,-1.5771484375
9.526871706,-1.57249450684
9.532293344,-1.57379150391
9.536974175,-1.61170959473
9.541942045,-1.57341003418
9.54694029,-1.57249450684
9.551922523,-1.572265625
9.556943281,-1.57157897949
9.562017761,-1.57806396484
9.567013372,-1.57249450684
9.57197012,-1.5746307373
9.576998225,-1.61262512207
9.581940223,-1.572265625
9.586912585,-1.5731048584
9.592020954,-1.57264709473
9.596942741,-1.57318115234
9.601848112,-1.56852722168
9.606876304,-1.57318115234
9.612053679,-1.57279968262
9.61697751,-1.58424377441
9.622019733,-1.57341003418
9.62691695,-1.57363891602
9.632095075,-1.57386779785
9.636955035,-1.57333374023
9.64197164,-1.56021118164
9.646870223,-1.57356262207
9.651917553,-1.572265625
9.656964576,-1.57356262207
9.661994641,-1.57333374023
9.666979478,-1.56455993652
9.671972504,-1.57257080078
9.676972587,-1.57493591309
9.681923938,-1.59049987793
9.686987819,-1.57333374023
9.692263034,-1.57569885254
9.696928334,-1.57325744629
9.701947388,-1.57302856445
9.706885299,-1.58073425293
9.711923089,-1.57211303711
9.716969399,-1.5739440918
9.721955124,-1.57341003418
9.726974837,-1.57348632812
9.732319393000001,-1.56677246094
9.736961652,-1.57318115234
9.742015541,-1.57249450684
9.746940959,-1.63215637207
9.752182593,-1.57302856445
9.756917063,-1.5746307373
9.761938554,-1.57302856445
9.766896976,-1.57196044922
9.771951091,-1.5705871582
9.776937969,-1.57318115234
9.781947199,-1.57234191895
9.786915646,-1.55426025391
9.792042411,-1.57295227051
9.796891907,-1.57196044922
9.802028711,-1.57318115234
9.806982982,-1.5731048584
9.811955261,-1.56433105469
9.816859853,-1.5731048584
9.822047724,-1.57264709473
9.827030979,-1.5763092041
9.832041414,-1.57287597656
9.836986691,-1.57806396484
9.841999365,-1.57455444336
9.846992659,-1.57333374023
9.852497239,-1.52969360352
9.857050001,-1.57386779785
9.862024193,-1.57341003418
9.866926028,-1.57531738281
9.8724231,-1.57363891602
9.876995469,-1.52038574219
9.881928032,-1.55891418457
9.886972328,-1.51977539062
9.891927189,-1.5404510498
9.896965967,-1.54808044434
9.901937964,-1.57897949219
9.906910438,-1.46995544434
9.911918571,-1.55143737793
9.916901182,-1.5592956543
9.921924609,-1.58203125
9.926921341,-1.63955688477
9.931992102,-1.51191711426
9.936909102,-1.56921386719
9.942002836,-1.61262512207
9.94696729,-1.49108886719
9.952024631,-1.57752990723
9.956952651,-1.62239074707
9.961872824,-1.66893005371
9.966887584,-1.54235839844
9.972004496,-1.59477233887
9.976920167,-1.58340454102
9.982003606,-1.57150268555
9.987003016,-1.61956787109
9.992286856,-1.5552520752
9.997052703,-1.59912109375
10.001898388,-1.56692504883
10.006934975,-1.53213500977
10.011917094,-1.55723571777
10.016911716,-1.63681030273
10.021914443,-1.5355682373
10.026907441,-1.60743713379
10.031907485,-1.5746307373
10.036878161,-1.5779876709
10.041975816,-1.54769897461
10.046920853,-1.62086486816
10.052044303,-1.58424377441
10.056923104,-1.5828704834
10.061991454,-1.52534484863
10.06693179,-1.56936645508
10.072044388,-1.57905578613
10.07697454,-1.53549194336
10.081962099,-1.54670715332
10.087031272,-1.57989501953
10.091957339,-1.5274810791
10.097035321,-1.55067443848
10.101884345,-1.56997680664
10.106944159,-1.62788391113
10.112192036,-1.5454864502
10.116973129,-1.56814575195
10.121913928,-1.59172058105
10.126957001,-1.52618408203
10.131981169,-1.60751342773
10.136999566,-1.57943725586
10.14198242,-1.56440734863
10.146995255,-1.60133361816
10.151976916,-1.56799316406
10.156953243,-1.57066345215
10.161996281,-1.61170959473
10.167020051,-1.52420043945
10.171971249,-1.56677246094
10.176909256,-1.55975341797
10.181970237,-1.54640197754
10.18703293,-1.5641784668
10.191957383,-1.55578613281
10.197010292,-1.54762268066
10.201900627,-1.6130065918
10.206938361,-1.5771484375
10.21197295,-1.56791687012
10.216943272,-1.56898498535
10.221957861,-1.57348632812
10.226944094,-1.5648651123
10.231943346,-1.56265258789
10.236987733,-1.56600952148
10.241970919,-1.55136108398
10.24697245,-1.56127929688
10.251940608,-1.56265258789
10.256895045,-1.56234741211
10.262034218,-1.55570983887
10.267040749,-1.58950805664
10.272041803,-1.56463623047
10.277050758,-1.56303405762
10.281999761,-1.5673828125
10.286971372,-1.56539916992
10.291971652,-1.55883789062
10.296936254,-1.56585693359
10.301917329,-1.56524658203
10.306880491,-1.56227111816
10.312153841,-1.56791687012
10.316955247,-1.56509399414
10.32204634,-1.56440734863
10.326896661,-1.56471252441
10.332112144,-1.6040802002
10.337053238,-1.56440734863
10.342007649,-1.56318664551
10.34698803,-1.5633392334
10.352037783,-1.56364440918
10.356918782,-1.59950256348
10.362030822,-1.56349182129
10.366999556,-1.56455993652
10.372126359,-1.56509399414
10.37697252,-1.56471252441
10.382025171,-1.5535736084
10.386966338,-1.56455993652
10.391978585,-1.56684875488
10.396975422,-1.611328125
10.401941839,-1.56524658203
10.406959195,-1.56509399414
10.411983375,-1.56547546387
10.416883211,-1.56509399414
10.421942927,-1.60400390625
10.426973794,-1.5650177002
10.431942069,-1.56402587891
10.437002394,-1.5648651123
10.442014654,-1.56517028809
10.447030018,-1.57295227051
10.45197508,-1.56455993652
10.456909809,-1.56356811523
10.4619351,-1.58584594727
10.466975912,-1.5633392334
10.472047171,-1.56303405762
10.477006138,-1.56402587891
10.481952414,-1.56379699707
10.486950329999999,-1.55136108398
10.491943123,-1.56471252441
10.496996314,-1.56524658203
10.501889012,-1.56349182129
10.50691521,-1.56303405762
10.511953415,-1.55937194824
10.516949011,-1.56471252441
10.522007816,-1.56440734863
10.527003282999999,-1.58340454102
10.532036489,-1.56402587891
10.537032539,-1.56448364258
10.542006579,-1.5648651123
10.547010327,-1.56455993652
10.552009391,-1.56585693359
10.557023095,-1.59660339355
10.562023971,-1.53396606445
10.566968881,-1.59202575684
10.572211199,-1.57051086426
10.576941986,-1.55609130859
10.581950214999999,-1.5601348877
10.586903304,-1.5811920166
10.591997987,-1.54190063477
10.596946364,-1.59950256348
10.601962884,-1.59111022949
10.606929874,-1.57379150391
10.61195612,-1.53984069824
10.616961161,-1.59248352051
10.622008157,-1.57127380371
10.626988415,-1.56715393066
10.631889605,-1.59805297852
10.636943473,-1.5803527832
10.641975346,-1.55914306641
10.647012702,-1.611328125
10.652104369,-1.58683776855
10.656985431,-1.55876159668
10.66195384,-1.56425476074
10.66709524,-1.57470703125
10.672772765,-1.57485961914
10.677012005,-1.56532287598
10.681965127,-1.53106689453
10.686897231,-1.48445129395
10.691944188,-1.5340423584
10.696926296000001,-1.54266357422
10.701954409,-1.55769348145
10.706935645,-1.54655456543
10.712047996,-1.5705871582
10.717005946,-1.55555725098
10.722002915000001,-1.56303405762
10.726891022,-1.56173706055
10.732120615,-1.56471252441
10.73693097,-1.59111022949
10.74190116,-1.57203674316
10.746940146,-1.57203674316
10.751898622,-1.56745910645
10.756920416,-1.56448364258
10.762007935,-1.5697479248
10.767000047,-1.56356811523
10.771967502,-1.56089782715
10.776913808,-1.54571533203
10.781936454,-1.51977539062
10.786952128,-1.54884338379
10.792005702,-1.53793334961
10.796927158,-1.53549194336
10.801909433,-1.5015411377
10.806871459,-1.52679443359
10.811976801,-1.53274536133
10.816933278,-1.55616760254
10.821997867,-1.54724121094
10.827008361,-1.55372619629
10.83197772,-1.53060913086
10.836924645,-1.57035827637
10.84188555,-1.59797668457
10.84687817,-1.56150817871
10.852194449,-1.58996582031
10.856936614,-1.57730102539
10.862017507000001,-1.57577514648
10.867030534,-1.57379150391
10.872057969,-1.58081054688
10.876897228,-1.62567138672
10.88194563,-1.51977539062
10.887044404,-1.58599853516
10.892168468,-1.57836914062
10.896983304,-1.57211303711
10.901900176,-1.56967163086
10.906912625,-1.56753540039
10.912027277,-1.56036376953
10.917016165,-1.55784606934
10.921957856,-1.58576965332
10.926883031,-1.58500671387
10.932148869,-1.52465820312
10.936956778,-1.56646728516
10.941921109,-1.56127929688
10.947011334,-1.5315246582
10.951930021,-1.55654907227
10.956928634,-1.57890319824
10.96201128,-1.57409667969
10.966955004,-1.59530639648
10.972160265,-1.55158996582
10.976900522,-1.57691955566
10.981980855,-1.56944274902
10.986960392,-1.49711608887
10.992013769,-1.56402587891
10.996972251999999,-1.56188964844
11.001878954,-1.55914306641
11.006989912,-1.56776428223
11.01199055,-1.61346435547
11.017026582,-1.51550292969
11.022012454,-1.55715942383
11.026956696,-1.61155700684
11.032045271,-1.54541015625
11.036944889,-1.55151367188
11.041885777,-1.57447814941
11.046954303,-1.56646728516
11.051996321,-1.52297973633
11.057023245,-1.56600952148
11.062002267,-1.55769348145
11.066989309,-1.56051635742
11.071932422,-1.56158447266
11.077000916,-1.54266357422
11.081978108,-1.55113220215
11.086978259,-1.56921386719
11.091951917,-1.61308288574
11.096932778,-1.56951904297
11.101899163,-1.57424926758
11.106982417,-1.57760620117
11.111945116,-1.5747833252
11.117001232,-1.5665435791
11.121930869,-1.56753540039
11.126945699,-1.57402038574
11.131910396,-1.60606384277
11.136964825,-1.57928466797
11.141932709,-1.57455444336
11.146947109,-1.6121673584
11.152047846,-1.61964416504
11.157046605,-1.61201477051
11.161873968,-1.640625
11.16692047,-1.63497924805
11.171934756,-1.63291931152
11.17696187,-1.63093566895
11.181930745,-1.64489746094
11.186968997,-1.63833618164
11.191921543,-1.63543701172
11.197023834,-1.63520812988
11.201889773,-1.63719177246
11.206939586,-1.6349029541
11.211939029,-1.63619995117
11.216994668,-1.63787841797
11.221949577,-1.7366027832
11.227005472,-1.68716430664
11.231997184,-1.69776916504
11.237038354,-1.70516967773
11.241963435,-1.69944763184
11.247059688,-1.68586730957
11.25201233,-1.69532775879
11.257016154,-1.69609069824
11.261943145,-1.73736572266
11.266969065,-1.69677734375
11.272093421,-1.77406311035
11.276952443,-1.7903137207
11.281931836,-1.78703308105
11.286883563,-1.79557800293
11.291968229,-1.79168701172
11.296990239,-1.79168701172
11.301904334,-1.80488586426
11.306920975,-1.89041137695
11.311988847,-1.90383911133
11.316898038,-1.90032958984
11.32193961,-1.89338684082
11.326998737,-1.85478210449
11.331938011,-1.89910888672
11.336963302000001,-1.9164276123
11.342052014,-1.99653625488
11.346994251,-2.00881958008
11.352388111,-2.02423095703
